id,year,week,positive_rate,indicator,t2,volume,vw
201540,2015,40,0.027111237000000003,0,0,0.487849114860233,0.0
201541,2015,41,0.013631658999999999,0,0,0.4797346822088295,0.0
201542,2015,42,0.011592948999999998,0,0,0.47849553336662004,0.0
201543,2015,43,0.015905898,0,0,0.47456359726514624,0.0
201544,2015,44,0.014900743999999999,0,0,0.40488864813099773,0.0
201545,2015,45,0.017606006,0,0,0.38187290760671844,0.0
201546,2015,46,0.016928104,0,0,0.3779175857776391,0.0
201547,2015,47,0.018338125,0,0,0.36946263646453875,0.0
201548,2015,48,0.030423297000000002,0,0,0.36043742780434435,0.0
201549,2015,49,0.033389751,1,0,0.3563988554673554,0.42048867457951755
201550,2015,50,0.048425989,1,0,0.35230422493110236,0.4039753373451898
201551,2015,51,0.068077794,1,0,0.3506231971999889,0.38746200011086196
201552,2015,52,0.103387398,1,0,0.34861184093530734,0.3724957244010452
201601,2016,1,0.155340029,1,0,0.32705159256321503,0.3504900830054529
201602,2016,2,0.24983439899999998,1,0,0.30511294836551156,0.34678628592454974
201603,2016,3,0.30045080399999996,1,0,0.29046284839932845,0.34308248884364656
201604,2016,4,0.319177416,1,0,0.28578491341937845,0.3393786917627434
201605,2016,5,0.327617172,1,0,0.2955191115161767,0.33328419918376473
201606,2016,6,0.331541188,1,0,0.3327666551979427,0.32539668498122937
201607,2016,7,0.33285805399999996,1,0,0.34522160303632315,0.31750917077869395
201608,2016,8,0.335788751,1,0,0.3532373814127553,0.30962165657615853
201609,2016,9,0.360441467,1,0,0.34414039518789324,0.3149697106540059
201610,2016,10,0.379779045,1,0,0.3315854925116953,0.34161383513136
201611,2016,11,0.408278336,1,0,0.3138218849415662,0.36874086864152245
201612,2016,12,0.355653748,1,0,0.31143654123398273,0.39586790215168505
201613,2016,13,0.28586190300000003,1,0,0.3104628665783877,0.42033502449385046
201614,2016,14,0.25273025,1,0,0.3334062592910824,0.42839936130003464
201615,2016,15,0.17959792100000002,0,0,0.34354218379580065,0.0
201616,2016,16,0.12098528900000001,0,0,0.3482548675314885,0.0
201617,2016,17,0.082017344,0,0,0.3549270527491599,0.0
201618,2016,18,0.044504072,0,0,0.39975356819881364,0.0
201619,2016,19,0.027062786000000002,0,0,0.3909546492216426,0.0
201620,2016,20,0.031614636,0,0,0.3932111154632167,0.0
201621,2016,21,0.023027062999999997,0,0,0.3947282338747605,0.0
201622,2016,22,0.012844743,0,0,0.3623181812381623,0.0
201623,2016,23,0.011887723999999999,0,0,0.34718310370963956,0.0
201624,2016,24,0.027339942000000002,0,0,0.3493061363256353,0.0
201625,2016,25,0.025642572000000002,0,0,0.35088813854125805,0.0
201626,2016,26,0.017429752,0,0,0.3563769646422664,0.0
201627,2016,27,0.0153,0,0,0.36150452633353736,0.0
201628,2016,28,0.0,0,0,0.3679424105606211,0.0
201629,2016,29,0.018660769,0,0,0.38459190055009096,0.0
201630,2016,30,0.010218701,0,0,0.40216732809732764,0.0
201631,2016,31,0.014847368,0,0,0.42018287825754785,0.0
201632,2016,32,0.018497122,0,0,0.437357755810096,0.0
201633,2016,33,0.015361408,0,0,0.4494487078964056,0.0
201634,2016,34,0.016235018,0,0,0.4599629318798586,0.0
201635,2016,35,0.0101,0,0,0.4602140450234824,0.0
201636,2016,36,0.011292225,0,0,0.44855592009533785,0.0
201637,2016,37,0.0076174680000000005,0,0,0.4412656806110672,0.0
201638,2016,38,0.023542276,0,0,0.4221257504160353,0.0
201639,2016,39,0.014168686000000002,0,0,0.416024746631958,0.0
201640,2016,40,0.017082993,0,0,0.4797294836896978,0.0
201641,2016,41,0.009999371,0,0,0.48317626214625237,0.0
201642,2016,42,0.01741483,0,0,0.4777618084483678,0.0
