id,year,week,positive_rate,t2,volume,vw
201511,2015,11,0.072907242,0,0.24633957264809433,0.3649035501633469
201512,2015,12,0.095324694,0,0.24064031782481812,0.3984950401134984
201513,2015,13,0.097127995,0,0.25125793000366436,0.4230609439257717
201514,2015,14,0.099569856,0,0.2850978035502989,0.4277705582347131
201515,2015,15,0.071793509,0,0.2867289441003416,0.43187846680112935
201516,2015,16,0.077562988,0,0.2880197089232123,0.0
201517,2015,17,0.068674099,0,0.30243325516127356,0.0
201518,2015,18,0.066112585,0,0.3127888449820766,0.0
201519,2015,19,0.044942874,0,0.30254527243501234,0.0
201520,2015,20,0.032357204,0,0.3033786596549272,0.0
201521,2015,21,0.021358624,0,0.30153381323038136,0.0
201522,2015,22,0.019504462,0,0.26054755656761347,0.0
201523,2015,23,0.028496751,0,0.26370419021954944,0.0
201524,2015,24,0.022645047999999997,0,0.26246784740368745,0.0
201525,2015,25,0.019869581,0,0.26049948387489047,0.0
201526,2015,26,0.00891099,0,0.2656754830514548,0.0
201527,2015,27,0.010307889,0,0.26419030797211285,0.0
201528,2015,28,0.009585553,0,0.26690611493774846,0.0
201529,2015,29,0.013162466999999999,0,0.2759953008272354,0.0
201530,2015,30,0.022845644,0,0.2823490933036133,0.0
201531,2015,31,0.027971702999999997,0,0.2873526119099747,0.0
201532,2015,32,0.026876745,0,0.2940346540013852,0.0
201533,2015,33,0.019197626000000002,0,0.30099822711641777,0.0
201534,2015,34,0.025128605,0,0.30606596611687825,0.0
201535,2015,35,0.023057206,0,0.3048356909756821,0.0
201536,2015,36,0.027889628,0,0.3007300759050746,0.0
201537,2015,37,0.018871383999999998,0,0.2992384208407059,0.0
201538,2015,38,0.019606605,0,0.28930411744469037,0.0
201539,2015,39,0.011563298999999999,0,0.31740772780775617,0.0
201540,2015,40,0.012244808000000001,0,0.3719285101015405,0.0
201541,2015,41,0.014656168999999998,0,0.3635455540687204,0.0
201542,2015,42,0.025379309,0,0.35698966731837667,0.0
201543,2015,43,0.025671898999999998,0,0.34454936691517546,0.0
201544,2015,44,0.026755226,0,0.27753926798181733,0.0
201545,2015,45,0.020049866,0,0.26407473734003867,0.4261475031098935
201546,2015,46,0.023463583,0,0.2708354668079717,0.4251669622578363
201547,2015,47,0.028500536,0,0.27822592432307974,0.4241864214057791
201548,2015,48,0.044542269,0,0.27764632938354733,0.4167570874418344
