id,year,week,positive_rate,t2,cpl
201726,2017,26,0.099078175,0,1.0
201727,2017,27,0.12398787800000001,0,1.0
201728,2017,28,0.177047664,0,1.0
201729,2017,29,0.22178761600000002,0,1.0
201730,2017,30,0.238322182,0,1.0
201731,2017,31,0.228382282,0,1.0
201732,2017,32,0.250476723,0,1.0
201733,2017,33,0.25696620600000003,0,1.0
201734,2017,34,0.267358204,0,1.0
201735,2017,35,0.258035941,0,1.0
201736,2017,36,0.241799517,0,1.0
201737,2017,37,0.23899126899999998,0,1.0
201738,2017,38,0.168803282,0,1.0
201739,2017,39,0.147592454,0,1.0
201740,2017,40,0.126766306,0,1.0
201741,2017,41,0.120627224,0,1.0
201742,2017,42,0.12344457,0,1.0
201743,2017,43,0.117488934,0,1.0
201744,2017,44,0.121941446,0,1.0
201745,2017,45,0.139382843,0,1.0
201746,2017,46,0.146590707,0,1.0
201747,2017,47,0.17224697600000002,0,1.0
201748,2017,48,0.21342981100000002,0,1.0
201749,2017,49,0.249162369,0,1.0
201750,2017,50,0.297705672,0,1.0
201751,2017,51,0.352713645,0,1.0
201752,2017,52,0.388155395,0,1.0
201801,2018,1,0.418533848,0,1.0
201802,2018,2,0.446431872,0,1.0
201803,2018,3,0.46658706299999997,0,1.0
201804,2018,4,0.439554909,0,1.0
201805,2018,5,0.413664855,0,1.0
201806,2018,6,0.38323050299999994,0,1.0
201807,2018,7,0.34740217,0,1.0
201808,2018,8,0.34799380700000004,0,1.0
201809,2018,9,0.30442160100000004,0,1.0
201810,2018,10,0.242348915,0,1.0
201811,2018,11,0.194489716,0,1.0
201812,2018,12,0.13487832,0,1.0
201813,2018,13,0.094628799,0,1.0
201814,2018,14,0.071695379,0,1.0
201815,2018,15,0.051181736,0,1.0
201816,2018,16,0.040920395,0,1.0
201817,2018,17,0.03367986,0,1.0
201818,2018,18,0.025525901,0,1.0
201819,2018,19,0.028318627000000002,0,1.0
201820,2018,20,0.021542448999999998,0,1.0
201821,2018,21,0.025745777,0,1.0
201822,2018,22,0.025687419,0,1.0
201823,2018,23,0.016030392,0,1.0
201824,2018,24,0.015041438999999998,0,1.0
201825,2018,25,0.021451441,0,1.0
201826,2018,26,0.011850346999999999,0,1.0
201827,2018,27,0.015683018,0,1.0
201828,2018,28,0.012552556999999999,0,1.0
201829,2018,29,0.013384975,0,1.0
201830,2018,30,0.015869723999999998,0,1.0
201831,2018,31,0.011452011000000002,0,1.0
201832,2018,32,0.008001719000000001,0,1.0
201833,2018,33,0.011287743999999999,0,1.0
201834,2018,34,0.012096145,0,1.0
201835,2018,35,0.010353631,0,1.0
201836,2018,36,0.010915448000000001,0,1.0
201837,2018,37,0.010863433,0,1.0
201838,2018,38,0.011950609,0,1.0
201839,2018,39,0.01409831,0,1.0
201840,2018,40,0.006498409,0,1.0
201841,2018,41,0.008261455,0,1.0
201842,2018,42,0.009334053,0,1.0
201843,2018,43,0.015925355,0,1.0
201844,2018,44,0.01834978,0,1.0
201845,2018,45,0.022849915,0,1.0
201846,2018,46,0.031414051,0,1.0
201847,2018,47,0.044645682,0,1.0
201848,2018,48,0.066153525,0,1.0
201849,2018,49,0.083794733,0,1.0
201850,2018,50,0.12373284699999999,0,1.0
201851,2018,51,0.177412491,0,1.0
201852,2018,52,0.240069328,0,1.0
201901,2019,1,0.33097645800000003,0,1.0
201902,2019,2,0.41107985799999996,0,1.0
201903,2019,3,0.456865765,0,1.0
201904,2019,4,0.44049526200000005,0,1.0
201905,2019,5,0.442269855,0,1.0
201906,2019,6,0.39181880399999997,0,1.0
201907,2019,7,0.353094122,0,1.0
201908,2019,8,0.335433083,0,1.0
201909,2019,9,0.323040631,0,1.0
201910,2019,10,0.334021308,0,1.0
201911,2019,11,0.328510129,0,1.0
201912,2019,12,0.304072748,0,1.0
201913,2019,13,0.300541057,0,1.0
201914,2019,14,0.27904966,0,1.0
