id,year,week,positive_rate,t1,t2,volume,seasonindicator,bsweight,cpl,intervolume,mova,winter,vw
201114,2011,14,0.040941328,1,0,0.286423926,1,130,1,0.376801329,8803.91166,1,0.417048398
201115,2011,15,0.032943936,1,0,0.287715441,1,130,1,0.376801329,8735.729808,1,0.423257698
201116,2011,16,0.014469032,1,0,0.291805188,1,130,1,0.376801329,9759.268013,1,0
201117,2011,17,0.01319925,1,0,0.319634927,1,130,1,0.376908027,8894.579521,1,0
201118,2011,18,0.020094335,1,0,0.30217766,1,130,1,0.376908027,8868.228349,1,0
201119,2011,19,0.024049037,1,0,0.302927182,1,130,1,0.376908027,8863.801159,1,0
201120,2011,20,0.025689308,1,0,0.303066931,0,130,1,0.376908027,8873.308457,1,0
201121,2011,21,0.01854991,1,0,0.272185675,0,130,1,0.376908027,8098.39421,0,0
201122,2011,22,0.012868092,1,0,0.262099208,0,130,1,0.36938587,8100.135512,0,0
201123,2011,23,0.005405405,1,0,0.263239679,0,130,1,0.36938587,8084.911638,0,0
201124,2011,24,0,1,0,0.260194209,0,130,1,0.36938587,8091.44534,0,0
201125,2011,25,0.001972387,1,0,0.263957076,0,130,1,0.36938587,8232.14472,0,0
201126,2011,26,0.001972387,1,0,0.265853286,0,130,1,0.370292798,7953.931054,0,0
201127,2011,27,0.008301501,1,0,0.264840333,0,130,1,0.370292798,7996.468871,0,0
201128,2011,28,0.006329114,1,0,0.273407637,0,130,1,0.370292798,8029.788991,0,0
201129,2011,29,0.011793595,1,0,0.280950554,0,130,1,0.370292798,8081.610422,0,0
201130,2011,30,0.00734772,1,0,0.285746156,0,130,1,0.372053302,8104.571949,0,0
201131,2011,31,0.013915865,1,0,0.292107088,0,130,1,0.372053302,8301.836892,0,0
201132,2011,32,0.024613,1,0,0.299103596,0,130,1,0.372053302,8497.55189,0,0
201133,2011,33,0.04027362,1,0,0.304853321,0,130,1,0.372053302,8600.051558,0,0
201134,2011,34,0.035339463,1,0,0.305993189,0,130,1,0.372053302,8554.585893,0,0
201135,2011,35,0.023076482,1,0,0.301129992,0,130,1,0.396860412,8732.364448,0,0
201136,2011,36,0.008768868,1,0,0.300938064,0,130,1,0.396860412,8473.733507,0,0
201137,2011,37,0.009231317,1,0,0.291791185,0,130,1,0.396860412,8217.333007,0,0
201138,2011,38,0.015357745,1,0,0.299362426,0,130,1,0.396860412,9737.046556,0,0
201139,2011,39,0.01892422,1,0,0.365326372,0,130,1,0.414732201,9808.135326,0,0
201140,2011,40,0.016827784,1,0,0.367355745,0,130,1,0.414732201,9518.026996,1,0
201141,2011,41,0.013381668,1,0,0.358215859,0,130,1,0.414732201,9568.645102,1,0
201142,2011,42,0.014271255,1,0,0.352421593,0,130,1,0.414732201,9614.572654,1,0
201143,2011,43,0.033021255,1,0,0.29664363,0,130,1,0.414732201,7974.809157,1,0
201144,2011,44,0.043427446,1,0,0.262717298,0,130,1,0.399847934,7956.108773,1,0
201145,2011,45,0.062807896,1,0,0.268611199,0,130,1,0.399847934,7991.133824,1,0.459338624
201146,2011,46,0.070537647,1,0,0.27654519,1,130,1,0.399847934,7979.201938,1,0.458948676
201147,2011,47,0.070219175,1,0,0.278315704,1,130,1,0.399847934,7956.05672,1,0.454132201
201148,2011,48,0.083550458,1,0,0.277504179,1,130,1,0.325693348,7977.015278,1,0.433502778
201149,2011,49,0.108233498,1,0,0.278558279,1,130,1,0.325693348,7922.292279,1,0.411578821
201150,2011,50,0.143819083,1,0,0.278751037,1,130,1,0.325693348,7877.75728,1,0.389654864
201151,2011,51,0.194571506,1,0,0.282760543,1,130,1,0.325693348,7982.091887,1,0.368056643
201152,2011,52,0.201429193,1,0,0.274418418,1,130,1,0.325693348,8270.528052,1,0.357207738
201201,2012,1,0.246448589,1,0,0.25779288,1,130,1,0.301899862,7834.38616,1,0.33617162
201202,2012,2,0.246334711,1,0,0.252940354,1,130,1,0.301899862,8270.361208,1,0.330464656
201203,2012,3,0.293337064,1,0,0.282039476,1,130,1,0.301899862,8746.561004,1,0.324757692
201204,2012,4,0.289158509,1,0,0.339717873,1,130,1,0.301899862,9977.223733,1,0.324361515
201205,2012,5,0.309640088,1,0,0.403448156,1,130,1,0.327827292,10857.66535,1,0.335649069
201206,2012,6,0.375978759,1,0,0.444515337,1,130,1,0.327827292,11097.23804,1,0.347290675
201207,2012,7,0.413879818,1,0,0.432593813,1,130,1,0.327827292,10646.55521,1,0.358932281
201208,2012,8,0.445212797,1,0,0.365302772,1,130,1,0.327827292,10108.53495,1,0.371775836
201209,2012,9,0.376315627,1,0,0.313067288,1,130,1,0.38955165,8899.464693,1,0.382959294
201210,2012,10,0.326802956,1,0,0.253044376,1,130,1,0.38955165,8035.876451,1,0.392341324
201211,2012,11,0.235858382,1,0,0.241482063,1,130,1,0.38955165,7844.009804,1,0.401723354
201212,2012,12,0.168927045,1,0,0.241593719,1,130,1,0.38955165,8717.431071,1,0.411031715
201213,2012,13,0.107853726,1,0,0.268280831,1,130,1,0.400274724,8826.301187,1,0.417908981
201214,2012,14,0.065861793,1,0,0.286257558,1,130,1,0.400274724,8803.91166,1,0.423681204
201215,2012,15,0.045143613,1,0,0.287316775,1,130,1,0.400274724,8735.729808,1,0.429453427
201216,2012,16,0.02473545,1,0,0.287928923,1,130,1,0.400274724,9759.268013,1,0
201217,2012,17,0.019172113,1,0,0.318853503,1,130,1,0.400274724,8894.579521,1,0
201218,2012,18,0.004357298,1,0,0.302744938,1,130,1,0.378828577,8868.228349,1,0
201219,2012,19,0.012904307,1,0,0.302641941,1,130,1,0.378828577,8863.801159,1,0
201220,2012,20,0.021367521,1,0,0.303230588,0,130,1,0.378828577,8873.308457,1,0
201221,2012,21,0.027391618,1,0,0.286781044,0,130,1,0.378828577,8098.39421,0,0
201222,2012,22,0.020981361,1,0,0.258573509,0,130,1,0.364424449,8100.135512,0,0
201223,2012,23,0.015568256,1,0,0.263736369,0,130,1,0.364424449,8084.911638,0,0
201224,2012,24,0.01199514,1,0,0.260613218,0,130,1,0.364424449,8091.44534,0,0
201225,2012,25,0.014131892,1,0,0.262473612,0,130,1,0.364424449,8232.14472,0,0
201226,2012,26,0.014988947,1,0,0.26693186,0,130,1,0.351354036,7953.931054,0,0
201227,2012,27,0.034182989,1,0,0.26340391,0,130,1,0.351354036,7996.468871,0,0
201228,2012,28,0.048050074,1,0,0.270603334,0,130,1,0.351354036,8029.788991,0,0
201229,2012,29,0.069025377,1,0,0.279308873,0,130,1,0.351354036,8081.610422,0,0
201230,2012,30,0.082468075,1,0,0.284400638,0,130,1,0.351354036,8104.571949,0,0
201231,2012,31,0.087801664,1,0,0.290093124,0,130,1,0.348739953,8301.836892,0,0
201232,2012,32,0.07979332,1,0,0.297193701,0,130,1,0.348739953,8497.55189,0,0
201233,2012,33,0.053535623,1,0,0.303436116,0,130,1,0.348739953,8600.051558,0,0
201234,2012,34,0.039585254,1,0,0.306671477,0,130,1,0.348739953,8554.585893,0,0
201235,2012,35,0.033948374,1,0,0.302607443,0,130,1,0.359036238,8732.364448,0,0
201236,2012,36,0.030932305,1,0,0.300987257,0,130,1,0.359036238,8473.733507,0,0
201237,2012,37,0.023091997,1,0,0.294719572,0,130,1,0.359036238,8217.333007,0,0
201238,2012,38,0.009328957,1,0,0.288922215,0,130,1,0.359036238,9737.046556,0,0
201239,2012,39,0.006316124,1,0,0.351248918,0,130,1,0.382936421,9808.135326,0,0
201240,2012,40,0.004632622,1,0,0.370875365,0,130,1,0.382936421,9518.026996,1,0
201241,2012,41,0.00280112,1,0,0.359622643,0,130,1,0.382936421,9568.645102,1,0
201242,2012,42,0,1,0,0.35443661,0,130,1,0.382936421,9614.572654,1,0
201243,2012,43,0,1,0,0.319382341,0,130,1,0.382936421,7974.809157,1,0
201244,2012,44,0.002380952,1,0,0.264262429,0,130,1,0.364104357,7956.108773,1,0
201245,2012,45,0.002380952,1,0,0.266815335,0,130,1,0.364104357,7991.133824,1,0.403318018
201246,2012,46,0.002380952,1,0,0.274314868,1,130,1,0.364104357,7979.201938,1,0.401712134
201247,2012,47,0,1,0,0.278792189,1,130,1,0.364104357,7956.05672,1,0.399034792
201248,2012,48,0.002109705,1,0,0.27737397,1,130,1,0.301046283,7977.015278,1,0.384188172
201249,2012,49,0.002109705,1,0,0.278457762,1,130,1,0.301046283,7922.292279,1,0.366152374
201250,2012,50,0.002109705,1,0,0.278474691,1,130,1,0.301046283,7877.75728,1,0.348116577
201251,2012,51,0.007707129,1,0,0.280847806,1,130,1,0.301046283,7982.091887,1,0.330080779
201252,2012,52,0.069386919,1,0,0.279456793,1,130,1,0.301046283,8270.528052,1,0.319675898
201301,2013,1,0.0903393,1,0,0.261946406,1,130,1,0.300086008,7834.38616,1,0.329339945
201302,2013,2,0.15712712,1,0,0.252199457,1,130,1,0.300086008,8270.361208,1,0.329102485
201303,2013,3,0.166951011,1,0,0.267853853,1,130,1,0.300086008,8746.561004,1,0.328865025
201304,2013,4,0.20884016,1,0,0.325918686,1,130,1,0.300086008,9977.223733,1,0.328448028
201305,2013,5,0.199847394,1,0,0.380869103,1,130,1,0.264822568,10857.66535,1,0.326923884
201306,2013,6,0.21001038,1,0,0.440888423,1,130,1,0.264822568,11097.23804,1,0.325220204
201307,2013,7,0.224205887,1,0,0.440307381,1,130,1,0.264822568,10646.55521,1,0.323516523
201308,2013,8,0.231744872,1,0,0.387820011,1,130,1,0.264822568,10108.53495,1,0.324279748
201309,2013,9,0.215651976,1,0,0.327879352,1,130,1,0.374667384,8899.464693,1,0.341229094
201310,2013,10,0.20982706,1,0,0.266446255,1,130,1,0.374667384,8035.876451,1,0.361375495
201311,2013,11,0.184808491,1,0,0.243845209,1,130,1,0.374667384,7844.009804,1,0.381521896
201312,2013,12,0.170901387,1,0,0.241139199,1,130,1,0.374667384,8717.431071,1,0.401668297
201313,2013,13,0.119220516,1,0,0.262464558,1,130,1,0.357222385,8826.301187,1,0.409519982
201314,2013,14,0.098975694,1,0,0.286231386,1,130,1,0.357222385,8803.91166,1,0.40815063
201315,2013,15,0.06086835,1,0,0.287106465,1,130,1,0.357222385,8735.729808,1,0.406781278
201316,2013,16,0.059355118,1,0,0.287970385,1,130,1,0.357222385,9759.268013,1,0
201317,2013,17,0.038761248,1,0,0.314958434,1,130,1,0.357222385,8894.579521,1,0
201318,2013,18,0.035054143,1,0,0.304509841,1,130,1,0.32521321,8868.228349,1,0
201319,2013,19,0.019985977,1,0,0.302597031,1,130,1,0.32521321,8863.801159,1,0
201320,2013,20,0.014359702,1,0,0.303349422,0,130,1,0.32521321,8873.308457,1,0
201321,2013,21,0.004507485,1,0,0.293118528,0,130,1,0.32521321,8098.39421,0,0
201322,2013,22,0.004732236,1,0,0.257622097,0,130,1,0.323399356,8100.135512,0,0
201323,2013,23,0.004497354,1,0,0.263956325,0,130,1,0.323399356,8084.911638,0,0
201324,2013,24,0.005892055,1,0,0.261182542,0,130,1,0.323399356,8091.44534,0,0
201325,2013,25,0.012202546,1,0,0.261626803,0,130,1,0.323399356,8232.14472,0,0
201326,2013,26,0.010879795,1,0,0.267048246,0,130,1,0.328200733,7953.931054,0,0
201327,2013,27,0.009485095,1,0,0.263118945,0,130,1,0.328200733,7996.468871,0,0
201328,2013,28,0,1,0,0.269299824,0,130,1,0.328200733,8029.788991,0,0
201329,2013,29,0,1,0,0.278301697,0,130,1,0.328200733,8081.610422,0,0
201330,2013,30,0,1,0,0.283741922,0,130,1,0.328200733,8104.571949,0,0
201331,2013,31,0.001234568,1,0,0.289114975,0,130,1,0.324786421,8301.836892,0,0
201332,2013,32,0.002429311,1,0,0.296154294,0,130,1,0.324786421,8497.55189,0,0
201333,2013,33,0.003624054,1,0,0.30264902,0,130,1,0.324786421,8600.051558,0,0
201334,2013,34,0.002389486,1,0,0.306746683,0,130,1,0.324786421,8554.585893,0,0
201335,2013,35,0.003749022,1,0,0.303346023,0,130,1,0.355408531,8732.364448,0,0
201336,2013,36,0.002554278,1,0,0.300877233,0,130,1,0.355408531,8473.733507,0,0
201337,2013,37,0.002554278,1,0,0.296303086,0,130,1,0.355408531,8217.333007,0,0
201338,2013,38,0.003267974,1,0,0.287788047,0,130,1,0.355408531,9737.046556,0,0
201339,2013,39,0.003267974,1,0,0.340213691,0,130,1,0.355408531,9808.135326,0,0
201340,2013,40,0.00590302,1,0,0.372439207,0,130,1,0.402728761,9518.026996,1,0
201341,2013,41,0.002635046,1,0,0.360624384,0,130,1,0.402728761,9568.645102,1,0
201342,2013,42,0.004918151,1,0,0.355378606,0,130,1,0.402728761,9614.572654,1,0
201343,2013,43,0.005816674,1,0,0.329178936,0,130,1,0.402728761,7974.809157,1,0
201344,2013,44,0.015250636,1,0,0.266993914,0,130,1,0.372320044,7956.108773,1,0
201345,2013,45,0.017987611,1,0,0.265895714,0,130,1,0.372320044,7991.133824,1,0.432131569
201346,2013,46,0.027199141,1,0,0.273146844,1,130,1,0.372320044,7979.201938,1,0.427680954
201347,2013,47,0.032867659,1,0,0.278759477,1,130,1,0.372320044,7956.05672,1,0.422862403
201348,2013,48,0.056176191,1,0,0.27741315,1,130,1,0.311822706,7977.015278,1,0.40844513
201349,2013,49,0.08355455,1,0,0.278301019,1,130,1,0.311822706,7922.292279,1,0.390416206
201350,2013,50,0.138059912,1,0,0.27846017,1,130,1,0.311822706,7877.75728,1,0.372387282
201351,2013,51,0.202824393,1,0,0.280239323,1,130,1,0.311822706,7982.091887,1,0.354358357
201352,2013,52,0.224640627,1,0,0.281101723,1,130,1,0.311822706,8270.528052,1,0.339255817
201401,2014,1,0.276070247,1,0,0.264197859,1,130,1,0.277572889,7834.38616,1,0.341723354
201402,2014,2,0.301049443,1,0,0.252655566,1,130,1,0.277572889,8270.361208,1,0.332968759
201403,2014,3,0.347881683,1,0,0.262414107,1,130,1,0.277572889,8746.561004,1,0.324214164
201404,2014,4,0.343803283,1,0,0.317671926,1,130,1,0.277572889,9977.223733,1,0.316849204
201405,2014,5,0.328295097,1,0,0.370432135,1,130,1,0.299979311,10857.66535,1,0.326159862
201406,2014,6,0.29552751,1,0,0.437213297,1,130,1,0.299979311,11097.23804,1,0.340102635
201407,2014,7,0.246215504,1,0,0.44256698,1,130,1,0.299979311,10646.55521,1,0.354045409
201408,2014,8,0.200988623,1,0,0.399002803,1,130,1,0.299979311,10108.53495,1,0.368951251
201409,2014,9,0.179598215,1,0,0.334181742,1,130,1,0.393659495,8899.464693,1,0.389438442
201410,2014,10,0.155918437,1,0,0.274997218,1,130,1,0.393659495,8035.876451,1,0.405168563
201411,2014,11,0.13047422,1,0,0.244898788,1,130,1,0.393659495,7844.009804,1,0.420898684
201412,2014,12,0.092170172,1,0,0.240736947,1,130,1,0.393659495,8717.431071,1,0.436628805
201413,2014,13,0.05895558,1,0,0.256459667,1,130,1,0.393659495,8826.301187,1,0.447918498
201414,2014,14,0.033371724,1,0,0.28618168,1,130,1,0.401288348,8803.91166,1,0.453287619
201415,2014,15,0.022253944,1,0,0.286916385,1,130,1,0.401288348,8735.729808,1,0.45865674
201416,2014,16,0.013617658,1,0,0.288052276,1,130,1,0.401288348,9759.268013,1,0
201417,2014,17,0.009473012,1,0,0.309166925,1,130,1,0.401288348,8894.579521,1,0
201418,2014,18,0.006404047,1,0,0.308100687,1,130,1,0.373440366,8868.228349,1,0
201419,2014,19,0.005369895,1,0,0.302605821,1,130,1,0.373440366,8863.801159,1,0
201420,2014,20,0.00895252,1,0,0.303419299,0,130,1,0.373440366,8873.308457,1,0
201421,2014,21,0.011625541,1,0,0.298057182,0,130,1,0.373440366,8098.39421,0,0
201422,2014,22,0.011673233,1,0,0.258095345,0,130,1,0.349060045,8100.135512,0,0
201423,2014,23,0.005926107,1,0,0.264045664,0,130,1,0.349060045,8084.911638,0,0
201424,2014,24,0.002226435,1,0,0.261840949,0,130,1,0.349060045,8091.44534,0,0
201425,2014,25,0.002378543,1,0,0.260936968,0,130,1,0.349060045,8232.14472,0,0
201426,2014,26,0.002378543,1,0,0.266660067,0,130,1,0.349060045,7953.931054,0,0
201427,2014,27,0.002569053,1,0,0.263342177,0,130,1,0.333802338,7996.468871,0,0
201428,2014,28,0.001287001,1,0,0.268073482,0,130,1,0.333802338,8029.788991,0,0
201429,2014,29,0.008202631,1,0,0.277179964,0,130,1,0.333802338,8081.610422,0,0
201430,2014,30,0.008625031,1,0,0.283049877,0,130,1,0.333802338,8104.571949,0,0
201431,2014,31,0.011830159,1,0,0.288216428,0,130,1,0.326600274,8301.836892,0,0
201432,2014,32,0.00491453,1,0,0.295064371,0,130,1,0.326600274,8497.55189,0,0
201433,2014,33,0.003205128,1,0,0.301854141,0,130,1,0.326600274,8600.051558,0,0
201434,2014,34,0,1,0,0.306551616,0,130,1,0.326600274,8554.585893,0,0
201435,2014,35,0.0013947,1,0,0.304105986,0,130,1,0.360850091,8732.364448,0,0
201436,2014,36,0.002671839,1,0,0.300683456,0,130,1,0.360850091,8473.733507,0,0
201437,2014,37,0.003879569,1,0,0.297944063,0,130,1,0.360850091,8217.333007,0,0
201438,2014,38,0.002484869,1,0,0.288364918,0,130,1,0.360850091,9737.046556,0,0
201439,2014,39,0.001207729,1,0,0.32837463,0,130,1,0.360850091,9808.135326,0,0
201440,2014,40,0,1,0,0.372989189,0,130,1,0.401608439,9518.026996,1,0
201441,2014,41,0,1,0,0.361825127,0,130,1,0.401608439,9568.645102,1,0
201442,2014,42,0,1,0,0.356254034,0,130,1,0.401608439,9614.572654,1,0
201443,2014,43,0.001203369,1,0,0.33761065,0,130,1,0.401608439,7974.809157,1,0
201444,2014,44,0.003382019,1,0,0.271362975,0,130,1,0.388164586,7956.108773,1,0
201445,2014,45,0.004404514,1,0,0.264950488,0,130,1,0.388164586,7991.133824,1,0.454375807
201446,2014,46,0.006195156,1,0,0.271980497,1,130,1,0.388164586,7979.201938,1,0.454246715
201447,2014,47,0.005011532,1,0,0.27860532,1,130,1,0.388164586,7956.05672,1,0.454117624
201448,2014,48,0.005790839,1,0,0.277481981,1,130,1,0.315450412,7977.015278,1,0.441533137
201449,2014,49,0.005790839,1,0,0.27809105,1,130,1,0.315450412,7922.292279,1,0.419639377
201450,2014,50,0.005670704,1,0,0.278502619,1,130,1,0.315450412,7877.75728,1,0.397745618
201451,2014,51,0.007074031,1,0,0.279767483,1,130,1,0.315450412,7982.091887,1,0.375851858
201452,2014,52,0.007413352,1,0,0.282308967,1,130,1,0.315450412,8270.528052,1,0.358292631
201501,2015,1,0.014871795,1,0,0.266592825,1,130,1,0.312889678,7834.38616,1,0.329907208
201502,2015,2,0.023381257,1,0,0.253487203,1,130,1,0.312889678,8270.361208,1,0.329301209
201503,2015,3,0.029504188,1,0,0.258423634,1,130,1,0.312889678,8746.561004,1,0.328695209
201504,2015,4,0.043550124,1,0,0.308647274,1,130,1,0.312889678,9977.223733,1,0.327851856
201505,2015,5,0.046603467,1,0,0.361566214,1,130,1,0.235907614,10857.66535,1,0.319175838
201506,2015,6,0.057269687,1,0,0.431297257,1,130,1,0.235907614,11097.23804,1,0.306939518
201507,2015,7,0.066440486,1,0,0.444152119,1,130,1,0.235907614,10646.55521,1,0.294703198
201508,2015,8,0.062601515,1,0,0.409206624,1,130,1,0.235907614,10108.53495,1,0.283152418
201509,2015,9,0.069556528,1,0,0.340728878,1,130,1,0.393659495,8899.464693,1,0.297970291
201510,2015,10,0.059611398,1,0,0.284479616,1,130,1,0.393659495,8035.876451,1,0.33131206
201511,2015,11,0.072907242,1,0,0.246339573,1,130,1,0.393659495,7844.009804,1,0.36490355
201512,2015,12,0.095324694,1,0,0.240640318,1,130,1,0.393659495,8717.431071,1,0.39849504
201513,2015,13,0.097127995,1,0,0.25125793,1,130,1,0.393659495,8826.301187,1,0.423060944
201514,2015,14,0.099569856,1,0,0.285097804,1,130,1,0.401288348,8803.91166,1,0.427770558
201515,2015,15,0.071793509,1,0,0.286728944,1,130,1,0.401288348,8735.729808,1,0.431878467
