date,volume
2020/8/27,1485.388607
2020/8/28,1606.568339
2020/8/29,1640.758891
2020/8/30,1577.430277
2020/8/31,1384.221392
2020/9/1,1298.142223
2020/9/2,1293.420279
2020/9/3,1397.870277
2020/9/4,1478.256663
2020/9/5,1539.405002
2020/9/6,1504.497782
2020/9/7,1345.564443
2020/9/8,1320.477785
2020/9/9,1331.222223
2020/9/10,1347.762776
2020/9/11,1464.95944
2020/9/12,1522.495004
2020/9/13,1476.052498
2020/9/14,1331.085287
2020/9/15,1331.039442
2020/9/16,1364.290828
2020/9/17,1349.369725
2020/9/18,1488.127778
2020/9/19,1515.892221
2020/9/20,1495.725002
2020/9/21,1366.989449
2020/9/22,1367.243885
2020/9/23,1387.10611
2020/9/24,1416.760558
2020/9/25,1507.208884
2020/9/26,1529.491391
2020/9/27,1465.349163
2020/9/28,1566.48084
2020/9/29,1896.644164
2020/9/30,3327.983057
2020/10/1,4059.990565
2020/10/2,2848.656388
2020/10/3,2681.466944
2020/10/4,2940.030562
2020/10/5,2947.200836
2020/10/6,2752.840003
2020/10/7,2431.661942
2020/10/8,2058.244173
2020/10/9,1448.136944
2020/10/10,1613.926111
2020/10/11,1537.23194
2020/10/12,1457.243889
2020/10/13,1398.421395
2020/10/14,1377.03305
2020/10/15,1394.937772
2020/10/16,1498.563887
2020/10/17,1548.520552
2020/10/18,1544.356663
2020/10/19,1400.239441
2020/10/20,1394.501395
2020/10/21,1384.21055
2020/10/22,1395.874167
2020/10/23,1544.99249
2020/10/24,1571.683609
2020/10/25,1558.87389
2020/10/26,1413.806106
2020/10/27,1401.735003
2020/10/28,1396.674721
2020/10/29,1385.922776
2020/10/30,1537.927504
2020/10/31,1590.387224
2020/11/1,1606.709999
2020/11/2,1394.363338
2020/11/3,1394.463894
2020/11/4,1396.286947
2020/11/5,1400.794171
2020/11/6,1553.258337
2020/11/7,1607.085281
2020/11/8,1604.392779
2020/11/9,1415.380004
2020/11/10,1397.326667
2020/11/11,1411.090277
2020/11/12,1428.521941
2020/11/13,1571.566668
2020/11/14,1616.967502
2020/11/15,1608.521945
2020/11/16,1444.515279
2020/11/17,1412.78945
2020/11/18,1422.081661
