date,volume
2020/5/15,755.132778
2020/5/16,767.679997
2020/5/17,765.72944
2020/5/18,715.924727
2020/5/19,716.29973
2020/5/20,737.86278
2020/5/21,722.815277
2020/5/22,741.513052
2020/5/23,746.528615
2020/5/24,760.027225
2020/5/25,709.409733
2020/5/26,708.375554
2020/5/27,711.807494
2020/5/28,721.690561
2020/5/29,757.244168
2020/5/30,785.037228
2020/5/31,781.85111
2020/6/1,733.443615
2020/6/2,713.999724
2020/6/3,720.339723
2020/6/4,719.765281
2020/6/5,759.847227
2020/6/6,788.916385
2020/6/7,788.421397
2020/6/8,711.002779
2020/6/9,715.105004
2020/6/10,726.262502
2020/6/11,729.756668
2020/6/12,757.929172
2020/6/13,784.976393
2020/6/14,764.882786
2020/6/15,689.839169
2020/6/16,659.033058
2020/6/17,640.794172
2020/6/18,661.618883
2020/6/19,694.77667
2020/6/20,707.230838
2020/6/21,685.492502
2020/6/22,674.394161
2020/6/23,670.135007
2020/6/24,784.634995
2020/6/25,796.976672
2020/6/26,767.324718
2020/6/27,768.370277
2020/6/28,672.763331
2020/6/29,669.834449
2020/6/30,682.296672
2020/7/1,687.61639
2020/7/2,693.953894
2020/7/3,725.631106
2020/7/4,757.375274
2020/7/5,746.614726
2020/7/6,716.410834
2020/7/7,710.471105
2020/7/8,729.319722
2020/7/9,735.031394
2020/7/10,793.538057
2020/7/11,797.414171
2020/7/12,776.840276
2020/7/13,739.944443
2020/7/14,746.227502
2020/7/15,767.039993
2020/7/16,777.108886
2020/7/17,802.595835
2020/7/18,1083.151943
2020/7/19,1096.951943
2020/7/20,760.478337
2020/7/21,752.448329
2020/7/22,746.19195
2020/7/23,765.981665
2020/7/24,821.592223
2020/7/25,857.299441
2020/7/26,863.676114
2020/7/27,759.881675
2020/7/28,763.686665
2020/7/29,778.426667
2020/7/30,779.439998
2020/7/31,828.101948
2020/8/1,882.141661
2020/8/2,882.885834
2020/8/3,784.955006
2020/8/4,775.715836
2020/8/5,783.832779
2020/8/6,759.03167
2020/8/7,820.67278
2020/8/8,917.038064
2020/8/9,945.147222
2020/8/10,829.786389
2020/8/11,825.357507
2020/8/12,794.876387
2020/8/13,798.270842
2020/8/14,894.919175
2020/8/15,933.428888
2020/8/16,954.363055
2020/8/17,835.032774
2020/8/18,824.134162
2020/8/19,802.2075
2020/8/20,834.945835
2020/8/21,916.286663
2020/8/22,982.868332
2020/8/23,974.951936
2020/8/24,832.808611
2020/8/25,872.514438
2020/8/26,873.196391
2020/8/27,848.343058
2020/8/28,917.420003
2020/8/29,970.754998
2020/8/30,938.324721
2020/8/31,791.101111
2020/9/1,778.060831
2020/9/2,725.874726
2020/9/3,789.011664
2020/9/4,834.901111
2020/9/5,907.378609
2020/9/6,901.295277
2020/9/7,784.711942
2020/9/8,764.80583
2020/9/9,773.752781
2020/9/10,786.631114
2020/9/11,854.670275
2020/9/12,914.386946
2020/9/13,899.861111
2020/9/14,789.324443
2020/9/15,788.374441
2020/9/16,828.639724
2020/9/17,817.274727
2020/9/18,878.16695
2020/9/19,916.334719
2020/9/20,901.250555
2020/9/21,797.174996
2020/9/22,805.943615
2020/9/23,807.727779
2020/9/24,832.504446
2020/9/25,892.819713
2020/9/26,913.924445
2020/9/27,865.533887
2020/9/28,869.136105
2020/9/29,902.082503
2020/9/30,1287.377501
2020/10/1,1811.788607
2020/10/2,1480.799995
2020/10/3,1490.096109
2020/10/4,1527.410838
2020/10/5,1471.903609
2020/10/6,1435.988609
2020/10/7,1387.304444
2020/10/8,1167.764171
2020/10/9,818.459443
2020/10/10,938.348331
2020/10/11,902.495831
2020/10/12,834.279169
2020/10/13,792.641949
2020/10/14,757.99223
2020/10/15,780.655829
2020/10/16,833.064441
2020/10/17,875.146394
2020/10/18,876.304445
2020/10/19,793.560833
2020/10/20,788.583332
2020/10/21,780.611119
2020/10/22,790.120832
2020/10/23,849.716112
2020/10/24,876.989448
2020/10/25,895.143338
2020/10/26,794.721109
2020/10/27,776.691388
2020/10/28,772.772216
2020/10/29,781.758051
2020/10/30,842.808891
2020/10/31,862.961945
2020/11/1,882.147218
2020/11/2,763.029166
2020/11/3,764.312773
2020/11/4,768.721111
2020/11/5,771.023052
2020/11/6,826.860554
2020/11/7,850.569437
2020/11/8,849.214166
2020/11/9,761.927225
2020/11/10,758.100283
2020/11/11,764.723335
2020/11/12,769.385829
2020/11/13,830.470275
2020/11/14,860.457228
2020/11/15,834.925544
2020/11/16,795.690555
2020/11/17,766.740551
2020/11/18,687.662777
2020/11/19,709.664443
2020/11/20,776.96028
2020/11/21,726.139996
2020/11/22,733.051121
2020/11/23,699.387493
2020/11/24,716.508329
2020/11/25,748.117503
2020/11/26,733.460277
2020/11/27,772.359448
2020/11/28,776.748332
2020/11/29,780.251666
2020/11/30,735.302219
2020/12/1,711.051942
2020/12/2,695.277778
2020/12/3,716.667773
2020/12/4,763.587774
2020/12/5,777.334992
2020/12/6,773.169447
2020/12/7,706.337213
2020/12/8,697.14806
2020/12/9,711.609732
2020/12/10,741.531391
2020/12/11,810.907779
2020/12/12,823.618342
2020/12/13,772.317221
2020/12/14,704.554722
2020/12/15,695.926116
2020/12/16,705.608613
2020/12/17,697.277779
2020/12/18,735.71667
2020/12/19,739.115561
2020/12/20,728.326666
2020/12/21,672.062773
2020/12/22,690.10889
2020/12/23,708.578891
2020/12/24,711.901389
2020/12/25,739.175555
2020/12/26,725.719172
2020/12/27,725.57583
2020/12/28,717.588334
2020/12/29,617.265553
2020/12/30,630.746935
2020/12/31,778.688331
2021/1/1,755.118891
2021/1/2,699.304169
2021/1/3,751.836387
2021/1/4,641.04889
2021/1/5,655.844727
2021/1/6,651.75639
2021/1/7,613.053052
2021/1/8,644.341382
2021/1/9,637.823889
2021/1/10,611.576114
2021/1/11,595.868617
2021/1/12,609.742221
2021/1/13,577.272215
2021/1/14,578.6836
2021/1/15,574.909723
2021/1/16,558.393885
2021/1/17,539.658335
2021/1/18,534.137222
2021/1/19,531.242228
2021/1/20,532.690004
2021/1/21,545.414443
2021/1/22,556.996666
2021/1/23,534.68889
2021/1/24,529.930554
2021/1/25,521.851394
2021/1/26,580.039722
2021/1/27,601.980001
2021/1/28,507.776944
2021/1/29,495.264158
2021/1/30,496.858336
2021/1/31,500.907218
2021/2/1,501.400834
2021/2/2,496.527502
2021/2/3,508.321119
2021/2/4,487.162773
2021/2/5,522.70417
2021/2/6,552.143608
2021/2/7,521.547502
2021/2/8,507.656111
2021/2/9,500.941392
2021/2/10,453.773608
2021/2/11,292.910834
2021/2/12,329.891396
2021/2/13,515.660274
2021/2/14,614.572497
2021/2/15,664.218053
2021/2/16,770.071673
2021/2/17,1023.658329
2021/2/18,628.066392
2021/2/19,665.620831
2021/2/20,730.352221
2021/2/21,785.804163
2021/2/22,714.869724
2021/2/23,735.339443
2021/2/24,711.342222
2021/2/25,685.864443
2021/2/26,676.491109
2021/2/27,992.830551
2021/2/28,881.02195
2021/3/1,759.513612
2021/3/2,837.643611
2021/3/3,840.885554
2021/3/4,836.538056
2021/3/5,857.115841
2021/3/6,868.669166
2021/3/7,858.869166
2021/3/8,792.542501
